date,btc_mvrv,btc_mvrv_lag1,btc_mvrv_percentile_lagged,btc_mvrv_z_365_lagged,btc_realized_price_gap_lag1,btc_mvrv_quintile_lagged
2021-09-09,2.22269233,2.2101522,0.6428571428571429,-0.44923710881999346,2.2101521962949837,Q4
2021-09-10,2.14845566,2.22269233,0.6434359805510534,-0.43322215189280117,2.222692332905427,Q4
2021-09-11,2.16337625,2.14845566,0.6294498381877023,-0.5511344923977457,2.1484556607539425,Q4
2021-09-12,2.20313313,2.16337625,0.6316639741518578,-0.5310620466789981,2.163376246703355,Q4
2021-09-13,2.15221503,2.20313313,0.6370967741935484,-0.47243634410062113,2.2031331341198324,Q4
2021-09-14,2.25364526,2.15221503,0.6296296296296297,-0.5547906765444037,2.152215029519318,Q4
2021-09-15,2.29776039,2.25364526,0.6527331189710611,-0.3996981898552562,2.2536452585094797,Q4
2021-09-16,2.27608067,2.29776039,0.6677367576243981,-0.333817544615424,2.297760394258849,Q4
2021-09-17,2.25296719,2.27608067,0.6602564102564102,-0.3705480609146647,2.2760806686300668,Q4
2021-09-18,2.29899931,2.25296719,0.6496,-0.4095769143495121,2.2529671943777707,Q4
2021-09-19,2.24781376,2.29899931,0.6693290734824281,-0.34023301175431697,2.2989993084778306,Q4
2021-09-20,2.04951238,2.24781376,0.645933014354067,-0.42342268355029444,2.2478137565879273,Q4
2021-09-21,1.94406875,2.04951238,0.5987261146496815,-0.7379654049987192,2.049512379677517,Q3
2021-09-22,2.07776421,1.94406875,0.5532591414944356,-0.9066125737134922,1.9440687506788674,Q3
2021-09-23,2.13979367,2.07776421,0.6079365079365079,-0.6983366702120399,2.077764208997767,Q4
2021-09-24,2.04438029,2.13979367,0.6212361331220285,-0.6036494064624761,2.13979366845896,Q4
2021-09-25,2.03724267,2.04438029,0.5965189873417721,-0.7573555297636532,2.0443802916534066,Q3
2021-09-26,2.04689444,2.03724267,0.5908372827804107,-0.7711876691393641,2.0372426651711,Q3
2021-09-27,1.99725165,2.04689444,0.5977917981072555,-0.7583600903322699,2.046894438732747,Q3
2021-09-28,1.94518366,1.99725165,0.5700787401574803,-0.8396145084167663,1.9972516475460504,Q3
2021-09-29,1.96855806,1.94518366,0.5487421383647799,-0.9246484295812608,1.9451836618885345,Q3
2021-09-30,2.07459773,1.96855806,0.5620094191522763,-0.8893264016819081,1.9685580618766851,Q3
2021-10-01,2.27391658,2.07459773,0.6081504702194357,-0.7225559762317797,2.07459773009025,Q4
2021-10-02,2.24616533,2.27391658,0.6619718309859155,-0.4070650913222573,2.273916580569106,Q4
2021-10-03,2.2711077,2.24616533,0.6484375,-0.45498978526844297,2.2461653323392765,Q4
2021-10-04,2.31574826,2.2711077,0.6599063962558502,-0.41844227436854503,2.2711077020546857,Q4
2021-10-05,2.41498584,2.31574826,0.6838006230529595,-0.3500128825838386,2.315748256547498,Q4
2021-10-06,2.5772523,2.41498584,0.7231726283048211,-0.19330246655862207,2.414985842733298,Q4
2021-10-07,2.49505402,2.5772523,0.765527950310559,0.06549435549037755,2.57725230159888,Q4
2021-10-08,2.49730901,2.49505402,0.7441860465116279,-0.07153444883460745,2.495054018969608,Q4
2021-10-09,2.540719,2.49730901,0.7445820433436533,-0.07138560744055446,2.497309007277698,Q4
2021-10-10,2.52340004,2.540719,0.7573415765069552,-0.004115070528554519,2.5407190005575213,Q4
2021-10-11,2.64550174,2.52340004,0.75,-0.03571694074806574,2.5234000407945087,Q4
2021-10-12,2.56991213,2.64550174,0.7765793528505393,0.16071824256790135,2.6455017439670416,Q4
2021-10-13,2.62674177,2.56991213,0.7646153846153846,0.033506850738261214,2.569912126521979,Q4
2021-10-14,2.61776941,2.62674177,0.7741935483870968,0.12348029784000018,2.626741773058871,Q4
2021-10-15,2.80067823,2.61776941,0.7730061349693251,0.10529540355338836,2.617769407504172,Q4
2021-10-16,2.75811307,2.80067823,0.8024502297090352,0.4033621368450845,2.8006782279069604,Q5 high
2021-10-17,2.7843312,2.75811307,0.7889908256880734,0.3293240415942708,2.758113067605989,Q4
2021-10-18,2.79556291,2.7843312,0.7969465648854962,0.36901549077365337,2.7843312021324156,Q4
2021-10-19,2.87654055,2.79556291,0.8003048780487805,0.3839509974470592,2.795562909593866,Q5 high
2021-10-20,2.93424633,2.87654055,0.8234398782343988,0.5147254197705977,2.876540548523164,Q5 high
2021-10-21,2.75184436,2.93424633,0.8389057750759878,0.6067864227433639,2.9342463274146087,Q5 high
2021-10-22,2.68254411,2.75184436,0.7830045523520486,0.2996188957897417,2.7518443584525047,Q4
2021-10-23,2.70713826,2.68254411,0.7742424242424243,0.18114953283113597,2.6825441145087567,Q4
2021-10-24,2.68226073,2.70713826,0.7776096822995462,0.21930060823368813,2.7071382561550634,Q4
2021-10-25,2.76861007,2.68226073,0.7719033232628398,0.17490493484902334,2.682260725759422,Q4
2021-10-26,2.6415394,2.76861007,0.7873303167420814,0.3164056749850572,2.768610072576089,Q4
2021-10-27,2.56076988,2.6415394,0.7635542168674698,0.10064187561816298,2.6415393976947126,Q4
2021-10-28,2.64869768,2.56076988,0.7458646616541353,-0.03706850506370826,2.5607698832183567,Q4
2021-10-29,2.71417261,2.64869768,0.7657657657657657,0.10796564817309424,2.6486976846018933,Q4
2021-10-30,2.69576283,2.71417261,0.7796101949025487,0.2152928763433952,2.7141726118463967,Q4
2021-10-31,2.66659563,2.69576283,0.7724550898203593,0.18162323564969993,2.695762825719294,Q4
2021-11-01,2.63684644,2.66659563,0.7653213751868461,0.13000354918436763,2.6665956271137694,Q4
2021-11-02,2.72073361,2.63684644,0.7582089552238805,0.07740963391922459,2.636846435356894,Q4
2021-11-03,2.69557434,2.72073361,0.7809239940387481,0.21619800285373195,2.720733605755474,Q4
2021-11-04,2.63008998,2.69557434,0.7708333333333334,0.17109626953880414,2.6955743393367007,Q4
2021-11-05,2.6044699,2.63008998,0.7548291233283804,0.05800940856609045,2.630089984511215,Q4
2021-11-06,2.62407633,2.6044699,0.7477744807121661,0.013302467660167835,2.6044699035243966,Q4
2021-11-07,2.69762375,2.62407633,0.7511111111111111,0.04503906052350048,2.6240763313364064,Q4
2021-11-08,2.86135882,2.69762375,0.7736686390532544,0.16738125502658444,2.697623745147306,Q4
2021-11-09,2.82422092,2.86135882,0.8257016248153619,0.4422818899304664,2.8613588174669418,Q5 high
2021-11-10,2.72902346,2.82422092,0.8112094395280236,0.37674811291077054,2.82422092432425,Q5 high
2021-11-11,2.71943688,2.72902346,0.780559646539028,0.2130994429346254,2.7290234603738055,Q4
2021-11-12,2.65655866,2.71943688,0.7779411764705882,0.1948927772421872,2.7194368809278724,Q4
2021-11-13,2.6647036,2.65655866,0.7577092511013216,0.08683214020427514,2.656558661314664,Q4
2021-11-14,2.7090666,2.6647036,0.7580645161290323,0.09926756530254095,2.664703602580678,Q4
2021-11-15,2.62267105,2.7090666,0.7745241581259151,0.17283177776536335,2.7090666010615436,Q4
2021-11-16,2.4745244,2.62267105,0.7412280701754386,0.02457951618620128,2.6226710543592957,Q4
2021-11-17,2.48242306,2.4745244,0.6963503649635037,-0.22750059604607228,2.474524404995379,Q4
2021-11-18,2.3429241,2.48242306,0.6982507288629738,-0.21387265016279577,2.482423057690512,Q4
2021-11-19,2.39201429,2.3429241,0.6506550218340611,-0.45002162764981996,2.342924096423093,Q4
2021-11-20,2.45791626,2.39201429,0.6686046511627907,-0.36601060929800666,2.3920142884764375,Q4
2021-11-21,2.41273944,2.45791626,0.6879535558780842,-0.2533622670504612,2.457916260101046,Q4
2021-11-22,2.31604185,2.41273944,0.6768115942028986,-0.3292004178109867,2.412739437646304,Q4
2021-11-23,2.36800042,2.31604185,0.6367583212735166,-0.4921673626846319,2.316041854466518,Q4
2021-11-24,2.35013354,2.36800042,0.6575144508670521,-0.4030850683649805,2.368000417024184,Q4
2021-11-25,2.40791327,2.35013354,0.6493506493506493,-0.43200660210014563,2.35013353585135,Q4
2021-11-26,2.19884969,2.40791327,0.6757925072046109,-0.3332132175644422,2.4079132673012,Q4
2021-11-27,2.23971757,2.19884969,0.5856115107913669,-0.6869941136609595,2.1988496867948415,Q3
2021-11-28,2.34344764,2.23971757,0.5977011494252874,-0.6170936833352523,2.239717570308143,Q3
2021-11-29,2.35875374,2.34344764,0.648493543758967,-0.44084952474783906,2.3434476389102485,Q4
2021-11-30,2.32291553,2.35875374,0.6518624641833811,-0.41432812258989443,2.358753743960795,Q4
2021-12-01,2.32830607,2.32291553,0.6380543633762518,-0.47340714302637327,2.3229155290673185,Q4
2021-12-02,2.29975768,2.32830607,0.64,-0.46327974764834723,2.32830606931559,Q4
2021-12-03,2.18382279,2.29975768,0.62339514978602,-0.5102588333543169,2.2997576835270825,Q4
2021-12-04,2.01368974,2.18382279,0.5769230769230769,-0.7042907220647874,2.18382279355689,Q3
2021-12-05,2.0242446,2.01368974,0.5263157894736842,-0.9888632617802395,2.013689735317928,Q3
2021-12-06,2.06930478,2.0242446,0.5326704545454546,-0.9674445848177022,2.024244601201724,Q3
2021-12-07,2.06860918,2.06930478,0.5531914893617021,-0.888162999759288,2.069304777429278,Q3
2021-12-08,2.06472079,2.06860918,0.5524079320113314,-0.8862929889119416,2.0686091829798765,Q3
2021-12-09,1.94679609,2.06472079,0.5516265912305516,-0.8904321664970707,2.0647207902897606,Q3
2021-12-10,1.93119463,1.94679609,0.4957627118644068,-1.0850186233099097,1.946796088878465,Q3
2021-12-11,2.02233032,1.93119463,0.4823695345557123,-1.1074716118867727,1.9311946274712875,Q3
2021-12-12,2.04966981,2.02233032,0.5295774647887324,-0.9520803633745747,2.022330316042248,Q3
2021-12-13,1.91340582,2.04966981,0.5471167369901547,-0.9035011916405586,2.049669808878921,Q3
2021-12-14,1.97829366,1.91340582,0.4705056179775281,-1.1271746451641218,1.913405820432368,Q3
2021-12-15,2.00099833,1.97829366,0.5091164095371669,-1.0150305839998497,1.9782936552881665,Q3
2021-12-16,1.94932113,2.00099833,0.5182072829131653,-0.9736527166401605,2.000998329542944,Q3
2021-12-17,1.89012236,1.94932113,0.4979020979020979,-1.0547664493969962,1.9493211309724934,Q3
2021-12-18,1.9193289,1.89012236,0.45391061452513964,-1.1471645412938605,1.8901223618915466,Q3
2021-12-19,1.91234655,1.9193289,0.4714086471408647,-1.092902644329481,1.9193288988855866,Q3
2021-12-20,1.92323049,1.91234655,0.46657381615598886,-1.0985776256201856,1.9123465482908042,Q3
2021-12-21,2.00292787,1.92323049,0.47844228094575797,-1.074916817427689,1.923230485632127,Q3
2021-12-22,1.9897362,2.00292787,0.5222222222222223,-0.9385643782357006,2.0029278699341355,Q3
2021-12-23,2.0794511,1.9897362,0.5173370319001387,-0.9555631987168781,1.9897362040950137,Q3
2021-12-24,2.07723001,2.0794511,0.5678670360110804,-0.8036897218268677,2.0794511018845903,Q3
2021-12-25,2.06048778,2.07723001,0.5643153526970954,-0.8035792856635855,2.0772300123219503,Q3
2021-12-26,2.07533747,2.06048778,0.5566298342541437,-0.8269858670133721,2.0604877765007745,Q3
2021-12-27,2.07015717,2.07533747,0.5641379310344827,-0.7980646823313917,2.075337473778486,Q3
2021-12-28,1.9426363,2.07015717,0.5619834710743802,-0.8022412735911523,2.0701571720260876,Q3
2021-12-29,1.89971555,1.9426363,0.4855570839064649,-1.0070215469555472,1.9426363026747655,Q3
2021-12-30,1.92634559,1.89971555,0.45467032967032966,-1.071862804245281,1.8997155528332528,Q3
2021-12-31,1.88817741,1.92634559,0.47462277091906724,-1.0223895384502517,1.9263455911456109,Q3
2022-01-01,1.95052858,1.88817741,0.4452054794520548,-1.0792817410191082,1.8881774063213645,Q3
2022-01-02,1.93285259,1.95052858,0.4993160054719562,-0.9712912365088912,1.950528582781731,Q3
2022-01-03,1.89906318,1.93285259,0.4822404371584699,-0.9951596114063689,1.9328525866093351,Q3
2022-01-04,1.87441364,1.89906318,0.4529331514324693,-1.0455185373357014,1.8990631792237498,Q3
2022-01-05,1.77790568,1.87441364,0.4305177111716621,-1.0803863421274147,1.8744136370149875,Q3
2022-01-06,1.76609805,1.77790568,0.37006802721088433,-1.2335315190583642,1.7779056821616395,Q2
2022-01-07,1.7070916,1.76609805,0.360054347826087,-1.2478238686754166,1.7660980483915372,Q2
2022-01-08,1.71291197,1.7070916,0.3039348710990502,-1.3411674833958767,1.7070916037637258,Q2
2022-01-09,1.72076958,1.71291197,0.3143631436314363,-1.3271860673392781,1.7129119707917766,Q2
2022-01-10,1.72009317,1.72076958,0.32476319350473615,-1.3091372638319918,1.7207695823980613,Q2
2022-01-11,1.75823843,1.72009317,0.32432432432432434,-1.3040051329154079,1.7200931650983733,Q2
2022-01-12,1.80561252,1.75823843,0.3576248313090418,-1.2331725894028165,1.758238432812379,Q2
2022-01-13,1.7511854,1.80561252,0.3948787061994609,-1.1472495227862831,1.8056125236786529,Q2
2022-01-14,1.77224493,1.7511854,0.34993270524899056,-1.2321821553699313,1.7511853988088226,Q2
2022-01-15,1.77259042,1.77224493,0.37231182795698925,-1.1911946343611535,1.7722449259264188,Q2
2022-01-16,1.77226298,1.77259042,0.3731543624161074,-1.1842341749196614,1.772590416118345,Q2
2022-01-17,1.73795424,1.77226298,0.3726541554959786,-1.1782921378524018,1.772262977501054,Q2
2022-01-18,1.74497411,1.73795424,0.34002677376171353,-1.2291345679598618,1.7379542393116532,Q2
2022-01-19,1.71856742,1.74497411,0.3449197860962567,-1.2106921336567302,1.7449741127338743,Q2
2022-01-20,1.67846886,1.71856742,0.3204272363150868,-1.2480508135149075,1.7185674192724552,Q2
2022-01-21,1.51240596,1.67846886,0.26266666666666666,-1.3078629194560503,1.6784688645072745,Q2
2022-01-22,1.45825805,1.51240596,0.0985352862849534,-1.576312893502451,1.5124059644681025,Q1 low
2022-01-23,1.50718402,1.45825805,0.08244680851063829,-1.6553090049339116,1.4582580470748405,Q1 low
2022-01-24,1.52866586,1.50718402,0.09561752988047809,-1.5632081074544542,1.5071840159521435,Q1 low
2022-01-25,1.54113931,1.52866586,0.10742705570291777,-1.5175623449023532,1.5286658574898049,Q1 low
2022-01-26,1.53548968,1.54113931,0.1152317880794702,-1.487322957845821,1.5411393129338828,Q1 low
2022-01-27,1.55170098,1.53548968,0.1111111111111111,-1.4871206145570706,1.5354896849527928,Q1 low
2022-01-28,1.57686926,1.55170098,0.12417437252311757,-1.451527210525797,1.5517009802921764,Q1 low
2022-01-29,1.59801507,1.57686926,0.1503957783641161,-1.4014585778288438,1.5768692640132471,Q1 low
2022-01-30,1.58804655,1.59801507,0.17918313570487485,-1.3585122103082994,1.598015074482689,Q1 low
2022-01-31,1.6128671,1.58804655,0.16973684210526316,-1.3665715018282145,1.5880465532891797,Q1 low
2022-02-01,1.61369057,1.6128671,0.19710906701708278,-1.3181635360030612,1.6128665672194902,Q1 low
2022-02-02,1.53970248,1.61369057,0.1994750656167979,-1.3090970294247646,1.6136905662375345,Q1 low
2022-02-03,1.55843064,1.53970248,0.11402359108781127,-1.4209909032748709,1.5397024778194999,Q1 low
2022-02-04,1.73361433,1.55843064,0.13089005235602094,-1.382433363550923,1.5584306444133675,Q1 low
2022-02-05,1.72479025,1.73361433,0.3503267973856209,-1.0914233686241146,1.7336143315380643,Q2
2022-02-06,1.76595167,1.72479025,0.34073107049608353,-1.099795172358064,1.7247902474890007,Q2
2022-02-07,1.82363956,1.76595167,0.379400260756193,-1.027321310593351,1.7659516652315492,Q2
2022-02-08,1.83083838,1.82363956,0.4283854166666667,-0.9282888318257589,1.823639561958898,Q3
2022-02-09,1.84358466,1.83083838,0.4317295188556567,-0.912955517004851,1.8308383810793167,Q3
2022-02-10,1.80486568,1.84358466,0.44025974025974024,-0.8882028995753534,1.8435846648302252,Q3
2022-02-11,1.75739186,1.80486568,0.41245136186770426,-0.9474456980187924,1.8048656807121088,Q3
2022-02-12,1.75048571,1.75739186,0.36917098445595853,-1.0221985418433415,1.7573918554619106,Q2
2022-02-13,1.74323996,1.75048571,0.36222509702457956,-1.0296297311124665,1.7504857120421733,Q2
2022-02-14,1.76335786,1.74323996,0.355297157622739,-1.0375739623248417,1.7432399606747413,Q2
2022-02-15,1.84487543,1.76335786,0.37806451612903225,-1.0003564338717856,1.763357863262477,Q2
2022-02-16,1.81606398,1.84487543,0.44458762886597936,-0.8593414926436385,1.8448754311300912,Q3
2022-02-17,1.6783309,1.81606398,0.4272844272844273,-0.904461919561269,1.8160639841593669,Q3
2022-02-18,1.65672201,1.6783309,0.2712082262210797,-1.1362860658114244,1.6783308996057837,Q2
2022-02-19,1.66191897,1.65672201,0.24518613607188702,-1.1704235915076044,1.656722006121902,Q2
2022-02-20,1.59211338,1.66191897,0.2512820512820513,-1.1610931668757545,1.6619189716472573,Q2
2022-02-21,1.53665989,1.59211338,0.17285531370038412,-1.2816794653438226,1.5921133787270627,Q1 low
2022-02-22,1.58827305,1.53665989,0.10869565217391304,-1.3795330858602486,1.5366598871423398,Q1 low
2022-02-23,1.54702439,1.58827305,0.1698595146871009,-1.2860398172605023,1.588273054858436,Q1 low
2022-02-24,1.59458615,1.54702439,0.11862244897959184,-1.353397702867725,1.5470243893456899,Q1 low
2022-02-25,1.63131282,1.59458615,0.17834394904458598,-1.2634040566687668,1.5945861496806164,Q1 low
2022-02-26,1.62606749,1.63131282,0.21374045801526717,-1.1918578040383627,1.6313128216862962,Q2
2022-02-27,1.56823352,1.62606749,0.21092757306226176,-1.194991928948749,1.626067485474632,Q2
2022-02-28,1.79123554,1.56823352,0.13705583756345177,-1.2916215100620188,1.5682335163472723,Q1 low
2022-03-01,1.84074712,1.79123554,0.4131812420785805,-0.8874560267745282,1.791235542851151,Q3
2022-03-02,1.81767191,1.84074712,0.4506329113924051,-0.7944379957650567,1.840747123765784,Q3
2022-03-03,1.75668863,1.81767191,0.4361567635903919,-0.8314629951427609,1.8176719140539912,Q3
2022-03-04,1.62142862,1.75668863,0.37626262626262624,-0.9371309331968387,1.756688626720443,Q2
2022-03-05,1.63214062,1.62142862,0.20933165195460277,-1.1763177906025253,1.6214286247453986,Q2
2022-03-06,1.59130679,1.63214062,0.21788413098236775,-1.1514323473564783,1.6321406205208784,Q2
2022-03-07,1.57459089,1.59130679,0.17484276729559747,-1.2198747075078844,1.591306791310599,Q1 low
2022-03-08,1.60497633,1.57459089,0.14824120603015076,-1.24526834324244,1.5745908907581756,Q1 low
2022-03-09,1.73681088,1.60497633,0.18820577164366373,-1.1855565319423198,1.6049763332640008,Q1 low
2022-03-10,1.63477156,1.73681088,0.35964912280701755,-0.9409187384623618,1.7368108812127225,Q2
2022-03-11,1.60430695,1.63477156,0.22528160200250313,-1.1265996945001775,1.6347715647399161,Q2
2022-03-12,1.6071121,1.60430695,0.1875,-1.1816448970464546,1.6043069528050622,Q1 low
2022-03-13,1.56492735,1.6071121,0.19350811485642946,-1.1743456933022445,1.6071120986102416,Q1 low
2022-03-14,1.6432625,1.56492735,0.13466334164588528,-1.254796215811685,1.5649273489844278,Q1 low
2022-03-15,1.62802847,1.6432625,0.2403486924034869,-1.1046593205230282,1.6432624968120964,Q2
2022-03-16,1.70220188,1.62802847,0.21766169154228857,-1.1308257356326434,1.6280284737263584,Q2
2022-03-17,1.69505098,1.70220188,0.3204968944099379,-0.985151980827849,1.7022018759182873,Q2
2022-03-18,1.7288314,1.69505098,0.3076923076923077,-0.9974904557738062,1.695050979690964,Q2
2022-03-19,1.74676197,1.7288314,0.36059479553903345,-0.9289443327560216,1.7288313977131557,Q2
2022-03-20,1.70762322,1.74676197,0.3774752475247525,-0.8912862788723234,1.7467619660509315,Q2
2022-03-21,1.6968128,1.70762322,0.3263288009888752,-0.9672434161147446,1.707623215718949,Q2
2022-03-22,1.75093984,1.6968128,0.30864197530864196,-0.9867065652805299,1.6968127950839353,Q2
2022-03-23,1.77182702,1.75093984,0.3834771886559803,-0.8735680668426937,1.7509398405636702,Q2
2022-03-24,1.81555613,1.77182702,0.4100985221674877,-0.8274285254147032,1.7718270181690565,Q3
2022-03-25,1.81975891,1.81555613,0.4489544895448955,-0.7339188510278548,1.815556131745295,Q3
2022-03-26,1.82767195,1.81975891,0.4533169533169533,-0.7210488211629549,1.8197589099732945,Q3
2022-03-27,1.92096516,1.82767195,0.4588957055214724,-0.7010047139384746,1.8276719546058222,Q3
2022-03-28,1.92652052,1.92096516,0.5220588235294118,-0.503477482119473,1.9209651600840134,Q3
2022-03-29,1.93512263,1.92652052,0.5287637698898409,-0.4876389504817743,1.926520522621707,Q3
2022-03-30,1.91853337,1.93512263,0.5366748166259169,-0.46531778775655713,1.935122633698012,Q3
2022-03-31,1.85552201,1.91853337,0.5177045177045178,-0.49649231838501584,1.918533365249968,Q3
2022-04-01,1.88549504,1.85552201,0.4719512195121951,-0.6280269425163127,1.855522012408337,Q3
2022-04-02,1.86597647,1.88549504,0.49573690621193667,-0.5596814638859735,1.885495040091384,Q3
2022-04-03,1.8889928,1.86597647,0.4793187347931874,-0.5988214576322498,1.8659764685995266,Q3
2022-04-04,1.89583161,1.8889928,0.4993924665856622,-0.5442886305090081,1.8889928029081633,Q3
2022-04-05,1.85063195,1.89583161,0.5048543689320388,-0.525276019474978,1.895831607611847,Q3
2022-04-06,1.75798533,1.85063195,0.4678787878787879,-0.6232470461997444,1.8506319524439512,Q3
2022-04-07,1.76963607,1.75798533,0.387409200968523,-0.8297120256251995,1.7579853304657145,Q2
2022-04-08,1.72201197,1.76963607,0.40024183796856105,-0.7997277502081829,1.7696360720519662,Q3
2022-04-09,1.74305482,1.72201197,0.3442028985507246,-0.9063345972503054,1.7220119696483345,Q2
2022-04-10,1.7187078,1.74305482,0.36670687575392036,-0.8552460181199544,1.7430548189450255,Q2
2022-04-11,1.61354114,1.7187078,0.3397590361445783,-0.9103828769706434,1.718707798707775,Q2
2022-04-12,1.63435261,1.61354114,0.19975932611311673,-1.1568538837218825,1.6135411382105789,Q1 low
2022-04-13,1.67763901,1.63435261,0.22115384615384615,-1.1068552164318155,1.6343526140652263,Q2
2022-04-14,1.62712471,1.67763901,0.2797118847539016,-1.0049740686454927,1.677639006993166,Q2
2022-04-15,1.65148799,1.62712471,0.21103117505995203,-1.1291099589564992,1.6271247061686875,Q2
2022-04-16,1.64517863,1.65148799,0.24790419161676647,-1.071035630377063,1.651487986412526,Q2
2022-04-17,1.61681969,1.64517863,0.23923444976076555,-1.0870566408947624,1.6451786314222858,Q2
2022-04-18,1.66290988,1.61681969,0.2019115890083632,-1.1578016767662214,1.6168196879975594,Q2
2022-04-19,1.69044261,1.66290988,0.2649164677804296,-1.0377861430275175,1.6629098799496995,Q2
2022-04-20,1.68450144,1.69044261,0.29916567342073896,-0.9641755825236641,1.6904426052758772,Q2
2022-04-21,1.64507397,1.68450144,0.29404761904761906,-0.9762329296779741,1.6845014378627687,Q2
2022-04-22,1.6149408,1.64507397,0.23781212841854935,-1.0733670202200243,1.645073969146703,Q2
2022-04-23,1.60466522,1.6149408,0.2007125890736342,-1.1458025077017495,1.6149408030491832,Q2
2022-04-24,1.60529524,1.60466522,0.18030842230130487,-1.166738936334008,1.6046652182112466,Q1 low
2022-04-25,1.64588669,1.60529524,0.18246445497630331,-1.1591546226771927,1.605295240506839,Q1 low
2022-04-26,1.55293702,1.64588669,0.24615384615384617,-1.0482172521741877,1.6458866855978294,Q2
2022-04-27,1.59920077,1.55293702,0.11702127659574468,-1.28480645575434,1.5529370160260918,Q1 low
2022-04-28,1.6196861,1.59920077,0.1770956316410862,-1.160189551193289,1.5992007657527563,Q1 low
2022-04-29,1.57396365,1.6196861,0.20872641509433962,-1.1025778099571222,1.6196860997425202,Q2
2022-04-30,1.53544408,1.57396365,0.1413427561837456,-1.2177764245925586,1.5739636510249677,Q1 low
2022-05-01,1.57026452,1.53544408,0.0988235294117647,-1.3167098993416717,1.5354440782186944,Q1 low
2022-05-02,1.57402271,1.57026452,0.136310223266745,-1.2219892397336474,1.570264523985121,Q1 low
2022-05-03,1.54379423,1.57402271,0.1443661971830986,-1.2087792338640597,1.5740227059710836,Q1 low
2022-05-04,1.6226138,1.54379423,0.10785463071512309,-1.2869996405549788,1.5437942297897005,Q1 low
2022-05-05,1.4966794,1.6226138,0.21779859484777517,-1.0696962808296846,1.622613796343711,Q2
2022-05-06,1.47605454,1.4966794,0.08187134502923976,-1.4076885895838414,1.4966794005733415,Q1 low
2022-05-07,1.45471967,1.47605454,0.0794392523364486,-1.4597617286373046,1.476054536030271,Q1 low
2022-05-08,1.39763798,1.45471967,0.07234539089848308,-1.5144111864966048,1.454719665844477,Q1 low
2022-05-09,1.24194031,1.39763798,0.06526806526806526,-1.668580418072456,1.397637976630901,Q1 low
2022-05-10,1.28329926,1.24194031,0.030267753201396973,-2.0914213207421866,1.2419403050515347,Q1 low
2022-05-11,1.20596637,1.28329926,0.04186046511627907,-1.9678938391551204,1.2832992598819075,Q1 low
2022-05-12,1.20920334,1.20596637,0.022067363530778164,-2.171695242834704,1.2059663672988516,Q1 low
2022-05-13,1.22273675,1.20920334,0.024361948955916472,-2.144496176779442,1.2092033417596852,Q1 low
2022-05-14,1.254987,1.22273675,0.028968713789107765,-2.0900984467757757,1.222736753287907,Q1 low
2022-05-15,1.30723759,1.254987,0.04398148148148148,-1.9862968890848696,1.2549870043511395,Q1 low
2022-05-16,1.24773747,1.30723759,0.05317919075144509,-1.8290225392201351,1.3072375863582892,Q1 low
2022-05-17,1.27265869,1.24773747,0.03926096997690531,-1.9753439243480853,1.2477374688042155,Q1 low
2022-05-18,1.20155293,1.27265869,0.0461361014994233,-1.8921336653137242,1.2726586875401236,Q1 low
2022-05-19,1.27099942,1.20155293,0.019585253456221197,-2.0662675387422498,1.201552931635805,Q1 low
2022-05-20,1.22512943,1.27099942,0.047180667433831994,-1.8661487965331334,1.2709994159017535,Q1 low
2022-05-21,1.23594633,1.22512943,0.03103448275862069,-1.9726685034498965,1.225129431614925,Q1 low
2022-05-22,1.27208882,1.23594633,0.03444316877152698,-1.9292477032030881,1.2359463275269422,Q1 low
2022-05-23,1.22283717,1.27208882,0.05045871559633028,-1.8204690616925412,1.2720888246925983,Q1 low
2022-05-24,1.24635065,1.22283717,0.030927835051546393,-1.9374802402995612,1.2228371727527072,Q1 low
2022-05-25,1.24237605,1.24635065,0.043478260869565216,-1.8615356354997707,1.2463506516582374,Q1 low
2022-05-26,1.22893583,1.24237605,0.04,-1.8580530968345126,1.2423760526909755,Q1 low
2022-05-27,1.20727519,1.22893583,0.03424657534246575,-1.8785059229146817,1.2289358264223522,Q1 low
2022-05-28,1.2247228,1.20727519,0.02394526795895097,-1.9195846643382661,1.2072751904978207,Q1 low
2022-05-29,1.24349603,1.2247228,0.03302961275626424,-1.8618772737785576,1.2247228039791622,Q1 low
2022-05-30,1.33878775,1.24349603,0.04664391353811149,-1.802594785142283,1.2434960333721046,Q1 low
2022-05-31,1.34116777,1.33878775,0.07727272727272727,-1.5507836917231186,1.3387877515692927,Q1 low
2022-06-01,1.25819498,1.34116777,0.07832009080590238,-1.5359355762632503,1.3411677657087082,Q1 low
2022-06-02,1.28926436,1.25819498,0.05668934240362812,-1.7354785237534245,1.2581949758202482,Q1 low
2022-06-03,1.25691208,1.28926436,0.06342015855039637,-1.6464559417020026,1.2892643604005987,Q1 low
2022-06-04,1.26516236,1.25691208,0.05656108597285068,-1.7160204152501406,1.2569120778977347,Q1 low
2022-06-05,1.26792352,1.26516236,0.05875706214689266,-1.684628376788875,1.265162364753139,Q1 low
2022-06-06,1.32997465,1.26792352,0.05981941309255079,-1.6679230729783643,1.2679235181511292,Q1 low
2022-06-07,1.32255056,1.32997465,0.08117249154453213,-1.5054495787101427,1.3299746523369569,Q1 low
2022-06-08,1.28423338,1.32255056,0.07995495495495496,-1.5171709855954985,1.3225505579749852,Q1 low
