snapshot_date,month,asset_key,token_id,coingecko_id,symbol,asset_name,asset_class,price_usd,market_cap_usd,rank_full_market,rank_clean_risk,is_partial_month
2020-01-31,2020-01,coingecko:lisk,lisk,coingecko:lisk,LSK,Lisk,risk_assets,1.086514475610478,150183868.33910254,37,34.0,False
2020-01-31,2020-01,coingecko:ravencoin,ravencoin,coingecko:ravencoin,RVN,Ravencoin,risk_assets,0.0277582010761772,149934725.202399,38,35.0,False
2020-01-31,2020-01,coingecko:0x,0x,coingecko:0x,ZRX,0x Protocol,risk_assets,0.233142914223794,145946466.5448479,39,36.0,False
2020-01-31,2020-01,coingecko:algorand,algorand,coingecko:algorand,ALGO,Algorand,risk_assets,0.241868182813597,138591226.943905,40,37.0,False
2020-01-31,2020-01,coingecko:swipe,swipe,coingecko:swipe,SXP,Solar,risk_assets,2.0862794889165794,129023159.88047569,42,38.0,False
2020-01-31,2020-01,coingecko:omisego,omisego,coingecko:omisego,OMG,OMG Network,risk_assets,0.8867437007644264,124363735.41333549,43,39.0,False
2020-01-31,2020-01,coingecko:icon,icon,coingecko:icon,ICX,ICON,risk_assets,0.2323321714446315,122023430.3821486,44,40.0,False
2020-01-31,2020-01,coingecko:bitcoin-diamond,bitcoin-diamond,coingecko:bitcoin-diamond,BCD,Bitcoin Diamond,risk_assets,0.6385738859868869,120514031.56365748,45,41.0,False
2020-01-31,2020-01,coingecko:holotoken,holotoken,coingecko:holotoken,HOT,Holo,risk_assets,0.0006551850189327,116073094.8456752,46,42.0,False
2020-01-31,2020-01,coingecko:havven,havven,coingecko:havven,SNX,Synthetix,risk_assets,1.20780711890391,109891679.7395065,47,43.0,False
2020-01-31,2020-01,coingecko:theta-token,theta-token,coingecko:theta-token,THETA,Theta Network,risk_assets,0.103260371276733,102823848.4088613,49,44.0,False
2020-01-31,2020-01,coingecko:monacoin,monacoin,coingecko:monacoin,MONA,MonaCoin,risk_assets,1.3926844980774682,101840713.75222246,50,45.0,False
2020-01-31,2020-01,coingecko:nano,nano,coingecko:nano,XNO,Nano,risk_assets,0.7415413124711961,98245296.917962,51,46.0,False
2020-01-31,2020-01,coingecko:kucoin-shares,kucoin-shares,coingecko:kucoin-shares,KCS,KuCoin,risk_assets,1.1639397447412432,94821694.7961556,52,47.0,False
2020-01-31,2020-01,coingecko:zencash,zencash,coingecko:zencash,ZEN,Horizen,risk_assets,11.393816489474894,94155083.1782567,53,48.0,False
2020-01-31,2020-01,coingecko:v-systems,v-systems,coingecko:v-systems,VSYS,V.SYSTEMS,risk_assets,0.0456312535368662,90437137.91389395,54,49.0,False
2020-01-31,2020-01,coingecko:gatechain-token,gatechain-token,coingecko:gatechain-token,GT,Gate,risk_assets,0.4473921564278719,89468979.86164503,55,50.0,False
2020-01-31,2020-01,coingecko:enjincoin,enjincoin,coingecko:enjincoin,ENJ,Enjin Coin,risk_assets,0.0989861271802754,89101993.30151579,56,51.0,False
2020-01-31,2020-01,coingecko:zcoin,zcoin,coingecko:zcoin,FIRO,Firo,risk_assets,9.431556802060312,88038999.02389942,57,52.0,False
2020-01-31,2020-01,coingecko:waves,waves,coingecko:waves,WAVES,Waves,risk_assets,0.8639133014413609,86169480.51154275,58,53.0,False
2020-01-31,2020-01,coingecko:nervos-network,nervos-network,coingecko:nervos-network,CKB,Nervos Network,risk_assets,0.0064581377407837,85537901.97328576,59,54.0,False
2020-01-31,2020-01,coingecko:digibyte,digibyte,coingecko:digibyte,DGB,DigiByte,risk_assets,0.0063801038282025,81626167.26270546,60,55.0,False
2020-01-31,2020-01,coingecko:nexo,nexo,coingecko:nexo,NEXO,NEXO,risk_assets,0.1444756327104401,80728001.41597144,61,56.0,False
2020-01-31,2020-01,coingecko:komodo,komodo,coingecko:komodo,KMD,Komodo,risk_assets,0.6360731504013752,75153841.7309673,62,57.0,False
2020-01-31,2020-01,coingecko:ftx-token,ftx-token,coingecko:ftx-token,FTT,FTX,risk_assets,2.4060328400214552,69364965.070784,63,58.0,False
2020-01-31,2020-01,coingecko:iostoken,iostoken,coingecko:iostoken,IOST,IOST,risk_assets,0.0056086137215991,67233995.49178052,64,59.0,False
2020-01-31,2020-01,coingecko:siacoin,siacoin,coingecko:siacoin,SC,Siacoin,risk_assets,0.001600460329955,66710928.89715649,65,60.0,False
2020-01-31,2020-01,coingecko:verge,verge,coingecko:verge,XVG,Verge,risk_assets,0.0037927014342798,61328218.55209276,66,61.0,False
2020-01-31,2020-01,coingecko:aeternity,aeternity,coingecko:aeternity,AE,Aeternity,risk_assets,0.1761822945917448,60884805.031992994,67,62.0,False
2020-01-31,2020-01,coingecko:bitshares,bitshares,coingecko:bitshares,BTS,BitShares,risk_assets,0.0212740275634987,57705571.89287268,68,63.0,False
2020-01-31,2020-01,coingecko:zilliqa,zilliqa,coingecko:zilliqa,ZIL,Zilliqa,risk_assets,0.0055339717955507,56967877.58150251,69,64.0,False
2020-01-31,2020-01,coingecko:dxchain,dxchain,coingecko:dxchain,DX,DxChain,risk_assets,0.0010905627453892,55147922.38978788,70,65.0,False
2020-01-31,2020-01,coingecko:bytecoin,bytecoin,coingecko:bytecoin,BCN,Bytecoin,risk_assets,0.0002994378090033,55116567.47266323,71,66.0,False
2020-01-31,2020-01,coingecko:steem,steem,coingecko:steem,STEEM,Steem,risk_assets,0.1639236643611166,54903769.52127431,72,67.0,False
2020-01-31,2020-01,coingecko:maidsafecoin,maidsafecoin,coingecko:maidsafecoin,EMAID,MaidSafeCoin,risk_assets,0.1205172183807412,54573512.95489826,73,68.0,False
2020-01-31,2020-01,coingecko:asd,asd,coingecko:asd,ASD,AscendEx,risk_assets,0.0650676400989493,51388381.05116765,74,69.0,False
2020-01-31,2020-01,coingecko:kyber-network,kyber-network,coingecko:kyber-network,KNCL,Kyber Network Crystal Legacy,risk_assets,0.2954190750494851,51075317.15597947,75,70.0,False
2020-01-31,2020-01,coingecko:rif-token,rif-token,coingecko:rif-token,RIF,Rootstock Infrastructure Framework,risk_assets,0.0872543176670978,48781928.74745408,76,71.0,False
2020-01-31,2020-01,coingecko:decentraland,decentraland,coingecko:decentraland,MANA,Decentraland,risk_assets,0.0365082600103593,48731553.36995013,77,72.0,False
2020-01-31,2020-01,coingecko:iexec-rlc,iexec-rlc,coingecko:iexec-rlc,RLC,iExec RLC,risk_assets,0.6811035468956722,47676983.3348756,78,73.0,False
2020-01-31,2020-01,coingecko:celsius-degree-token,celsius-degree-token,coingecko:celsius-degree-token,CEL,Celsius Network,risk_assets,0.1559177056501909,47456806.87355521,79,74.0,False
2020-01-31,2020-01,coingecko:matic-network,matic-network,coingecko:matic-network,MATIC,MATIC (migrated to POL),risk_assets,0.0187920597106476,47421676.72873795,80,75.0,False
2020-01-31,2020-01,coingecko:blockstack,blockstack,coingecko:blockstack,STX,Stacks,risk_assets,0.0916971185324913,46477517.4848802,81,76.0,False
2020-01-31,2020-01,coingecko:energi,energi,coingecko:energi,NRG,Energi,risk_assets,1.7902394563342954,45479157.39331161,82,77.0,False
2020-01-31,2020-01,coingecko:ardor,ardor,coingecko:ardor,ARDR,Ardor,risk_assets,0.0488397836724351,44925983.91143033,83,78.0,False
2020-01-31,2020-01,coingecko:electroneum,electroneum,coingecko:electroneum,ETN,Electroneum,risk_assets,0.004415227878857,43959211.46217359,84,79.0,False
2020-01-31,2020-01,coingecko:quant-network,quant-network,coingecko:quant-network,QNT,Quant,risk_assets,4.380797387622462,43403964.58442985,85,80.0,False
2020-01-31,2020-01,coingecko:status,status,coingecko:status,SNT,Status,risk_assets,0.0110289035116448,38983434.40370125,86,81.0,False
2020-01-31,2020-01,coingecko:beam,beam,coingecko:beam,BEAM,BEAM,risk_assets,0.6918773686675994,37500327.01379868,87,82.0,False
2020-01-31,2020-01,coingecko:republic-protocol,republic-protocol,coingecko:republic-protocol,REN,Ren,risk_assets,0.0430212869014142,36639736.06217828,88,83.0,False
2020-01-31,2020-01,coingecko:golem,golem,coingecko:golem,GLM,Golem,risk_assets,0.0373531691507992,36571173.05542033,89,84.0,False
2020-01-31,2020-01,coingecko:terra-luna,terra-luna,coingecko:terra-luna,LUNC,Terra Luna Classic,risk_assets,0.1892988548425291,35332050.18093224,90,85.0,False
2020-01-31,2020-01,coingecko:grin,grin,coingecko:grin,GRIN,Grin,risk_assets,1.070354411688931,35189782.77557136,91,86.0,False
2020-01-31,2020-01,coingecko:stratis,stratis,coingecko:stratis,STRAX,Xertra,risk_assets,0.3597975061454381,34244301.741538845,92,87.0,False
2020-01-31,2020-01,coingecko:pundi-x,pundi-x,coingecko:pundi-x,NPXS,Pundi X [OLD],risk_assets,0.0001392602158044,32453656.39249777,93,88.0,False
2020-01-31,2020-01,coingecko:crypterium,crypterium,coingecko:crypterium,CRPT,Crypterium,risk_assets,0.3820794833921823,32316640.01132663,94,89.0,False
2020-01-31,2020-01,coingecko:aion,aion,coingecko:aion,AION,Aion,risk_assets,0.0846026189848913,32198552.95285089,95,90.0,False
2020-01-31,2020-01,coingecko:loopring,loopring,coingecko:loopring,LRC,Loopring,risk_assets,0.0288903873517763,31522001.07056835,96,91.0,False
2020-01-31,2020-01,coingecko:aelf,aelf,coingecko:aelf,ELF,aelf,risk_assets,0.0680491522992601,31372352.84020793,97,92.0,False
2020-01-31,2020-01,coingecko:digitex-futures-exchange,digitex-futures-exchange,coingecko:digitex-futures-exchange,DGTX,Digitex,risk_assets,0.036167617927254,31096845.455249168,98,93.0,False
2020-01-31,2020-01,coingecko:gxchain,gxchain,coingecko:gxchain,GXC,GXChain,risk_assets,0.4784311151633998,30848107.665273607,99,94.0,False
2020-01-31,2020-01,coingecko:chiliz,chiliz,coingecko:chiliz,CHZ,Chiliz,risk_assets,0.007045996564081,30682553.103340443,100,95.0,False
2020-01-31,2020-01,coingecko:thunder-token,thunder-token,coingecko:thunder-token,TT,ThunderCore,risk_assets,0.0088777958482776,30600635.76953579,101,96.0,False
2020-01-31,2020-01,coingecko:xmax,xmax,coingecko:xmax,XMX,XMax,risk_assets,0.0011325776983425,30521694.272914864,102,97.0,False
2020-01-31,2020-01,coingecko:solve-care,solve-care,coingecko:solve-care,SOLVE,SOLVE,risk_assets,0.1115964112675812,29973993.30404586,103,98.0,False
2020-01-31,2020-01,coingecko:numeraire,numeraire,coingecko:numeraire,NMR,Numeraire,risk_assets,6.6491689695200415,29753381.499157608,104,99.0,False
2020-01-31,2020-01,coingecko:tomochain,tomochain,coingecko:tomochain,VIC,Viction,risk_assets,0.4259759823833342,29561756.81343583,105,100.0,False
2020-02-29,2020-02,coingecko:bitcoin,bitcoin,coingecko:bitcoin,BTC,Bitcoin,base_assets,8724.311046448387,159030381910.26715,1,1.0,False
2020-02-29,2020-02,coingecko:ethereum,ethereum,coingecko:ethereum,ETH,Ethereum,base_assets,227.3684148354037,25137364865.97101,2,2.0,False
2020-02-29,2020-02,coingecko:ripple,ripple,coingecko:ripple,XRP,XRP,base_assets,0.237939726505448,10383454661.41943,3,3.0,False
2020-02-29,2020-02,coingecko:bitcoin-cash,bitcoin-cash,coingecko:bitcoin-cash,BCH,Bitcoin Cash,risk_assets,315.4118976998939,5789794942.444437,4,4.0,False
2020-02-29,2020-02,coingecko:bitcoin-cash-sv,bitcoin-cash-sv,coingecko:bitcoin-cash-sv,BSV,Bitcoin SV,risk_assets,217.62511748216303,3997713438.10449,6,5.0,False
2020-02-29,2020-02,coingecko:litecoin,litecoin,coingecko:litecoin,LTC,Litecoin,risk_assets,60.124380478462975,3859076577.3855953,7,6.0,False
2020-02-29,2020-02,coingecko:eos,eos,coingecko:eos,EOS,EOS,risk_assets,3.522182078428824,3303246185.9474487,8,7.0,False
2020-02-29,2020-02,coingecko:binancecoin,binancecoin,coingecko:binancecoin,BNB,BNB,base_assets,19.080070211468406,2926158625.653091,9,8.0,False
2020-02-29,2020-02,coingecko:tezos,tezos,coingecko:tezos,XTZ,Tezos,risk_assets,2.80658835387504,1967376114.904,10,9.0,False
2020-02-29,2020-02,coingecko:okb,okb,coingecko:okb,OKB,OKB,risk_assets,5.6513688345721125,1618220130.3940723,11,10.0,False
2020-02-29,2020-02,coingecko:chainlink,chainlink,coingecko:chainlink,LINK,Chainlink,base_assets,4.192937032377476,1532209411.8175554,12,11.0,False
2020-02-29,2020-02,coingecko:cardano,cardano,coingecko:cardano,ADA,Cardano,base_assets,0.0489263999321644,1531950187.0796108,13,12.0,False
2020-02-29,2020-02,coingecko:monero,monero,coingecko:monero,XMR,Monero,risk_assets,68.63780839924877,1198620514.6202853,14,13.0,False
2020-02-29,2020-02,coingecko:stellar,stellar,coingecko:stellar,XLM,Stellar,risk_assets,0.0585526009232014,1183056888.4871118,15,14.0,False
2020-02-29,2020-02,coingecko:tron,tron,coingecko:tron,TRX,TRON,risk_assets,0.0170614149714228,1135064412.838668,16,15.0,False
2020-02-29,2020-02,coingecko:huobi-token,huobi-token,coingecko:huobi-token,HT,Huobi,risk_assets,4.717971224435264,1099409880.6306033,17,16.0,False
2020-02-29,2020-02,coingecko:leo-token,leo-token,coingecko:leo-token,LEO,LEO Token,risk_assets,0.9572953263859988,939616249.707848,18,17.0,False
2020-02-29,2020-02,coingecko:ethereum-classic,ethereum-classic,coingecko:ethereum-classic,ETC,Ethereum Classic,risk_assets,7.511581547855486,871603082.8557135,19,18.0,False
2020-02-29,2020-02,coingecko:dash,dash,coingecko:dash,DASH,Dash,risk_assets,88.5071388068043,827475544.0628374,20,19.0,False
2020-02-29,2020-02,coingecko:neo,neo,coingecko:neo,NEO,NEO,risk_assets,11.33400197931275,801365976.8794943,21,20.0,False
2020-02-29,2020-02,coingecko:crypto-com-chain,crypto-com-chain,coingecko:crypto-com-chain,CRO,Cronos,risk_assets,0.0535418906806535,740058958.4251463,22,21.0,False
2020-02-29,2020-02,coingecko:cosmos,cosmos,coingecko:cosmos,ATOM,Cosmos Hub,risk_assets,3.5655551344853493,672811796.2286097,23,22.0,False
2020-02-29,2020-02,coingecko:iota,iota,coingecko:iota,IOTA,IOTA,risk_assets,0.2189765217839241,605347767.4296607,24,23.0,False
2020-02-29,2020-02,coingecko:maker,maker,coingecko:maker,MKR,Maker,risk_assets,587.9333931277731,508865340.45806,25,24.0,False
2020-02-29,2020-02,coingecko:zcash,zcash,coingecko:zcash,ZEC,Zcash,risk_assets,50.843271783330806,470375952.1189302,26,25.0,False
2020-02-29,2020-02,coingecko:nem,nem,coingecko:nem,XEM,NEM,risk_assets,0.0508282682977283,452963813.1967045,27,26.0,False
2020-02-29,2020-02,coingecko:ontology,ontology,coingecko:ontology,ONT,Ontology,risk_assets,0.6919006896536408,442303816.52718335,29,27.0,False
2020-02-29,2020-02,coingecko:vechain,vechain,coingecko:vechain,VET,VeChain,risk_assets,0.0057777139844136,361905472.3831617,30,28.0,False
2020-02-29,2020-02,coingecko:basic-attention-token,basic-attention-token,coingecko:basic-attention-token,BAT,Basic Attention,risk_assets,0.2163772093868639,311769802.3202042,31,29.0,False
2020-02-29,2020-02,coingecko:dogecoin,dogecoin,coingecko:dogecoin,DOGE,Dogecoin,risk_assets,0.0023069174827123,285088979.4241193,32,30.0,False
2020-02-29,2020-02,coingecko:algorand,algorand,coingecko:algorand,ALGO,Algorand,risk_assets,0.3510228688534448,216337513.9514736,33,31.0,False
2020-02-29,2020-02,coingecko:qtum,qtum,coingecko:qtum,QTUM,Qtum,risk_assets,2.0792264506121607,201235591.21765345,34,32.0,False
2020-02-29,2020-02,coingecko:lisk,lisk,coingecko:lisk,LSK,Lisk,risk_assets,1.3115352260138706,182036221.3934519,36,33.0,False
2020-02-29,2020-02,coingecko:icon,icon,coingecko:icon,ICX,ICON,risk_assets,0.3103756964308944,162504058.05108434,37,34.0,False
2020-02-29,2020-02,coingecko:0x,0x,coingecko:0x,ZRX,0x Protocol,risk_assets,0.2378813965977688,149575978.20884985,38,35.0,False
2020-02-29,2020-02,coingecko:ravencoin,ravencoin,coingecko:ravencoin,RVN,Ravencoin,risk_assets,0.0263842991034087,147484240.49896598,39,36.0,False
2020-02-29,2020-02,coingecko:bitcoin-gold,bitcoin-gold,coingecko:bitcoin-gold,BTG,Bitcoin Gold,risk_assets,8.3894369803194,145771638.74642256,40,37.0,False
2020-02-29,2020-02,coingecko:augur,augur,coingecko:augur,REP,Augur,risk_assets,11.397831181652412,125732753.91180174,42,38.0,False
2020-02-29,2020-02,coingecko:theta-token,theta-token,coingecko:theta-token,THETA,Theta Network,risk_assets,0.1239247851870775,124884374.3804927,43,39.0,False
2020-02-29,2020-02,coingecko:omisego,omisego,coingecko:omisego,OMG,OMG Network,risk_assets,0.8557889772765431,120368275.32716772,44,40.0,False
2020-02-29,2020-02,coingecko:hedera-hashgraph,hedera-hashgraph,coingecko:hedera-hashgraph,HBAR,Hedera,risk_assets,0.0356950021521384,118651944.30562297,46,41.0,False
2020-02-29,2020-02,coingecko:monacoin,monacoin,coingecko:monacoin,MONA,MonaCoin,risk_assets,1.613194476884312,117367964.11994244,47,42.0,False
2020-02-29,2020-02,coingecko:waves,waves,coingecko:waves,WAVES,Waves,risk_assets,1.1531264374450445,116223336.0255897,48,43.0,False
2020-02-29,2020-02,coingecko:bitcoin-diamond,bitcoin-diamond,coingecko:bitcoin-diamond,BCD,Bitcoin Diamond,risk_assets,0.6090828879843051,115421647.22668467,49,44.0,False
2020-02-29,2020-02,coingecko:holotoken,holotoken,coingecko:holotoken,HOT,Holo,risk_assets,0.0006326809338482,112855251.11796618,50,45.0,False
2020-02-29,2020-02,coingecko:gatechain-token,gatechain-token,coingecko:gatechain-token,GT,Gate,risk_assets,0.5323672606926984,106244125.94323018,51,46.0,False
2020-02-29,2020-02,coingecko:siacoin,siacoin,coingecko:siacoin,SC,Siacoin,risk_assets,0.0023507279632442,102619408.39939836,52,47.0,False
2020-02-29,2020-02,coingecko:nano,nano,coingecko:nano,XNO,Nano,risk_assets,0.770749040065621,102378593.68170168,53,48.0,False
2020-02-29,2020-02,coingecko:kucoin-shares,kucoin-shares,coingecko:kucoin-shares,KCS,KuCoin,risk_assets,1.19829957985252,97773345.67512314,54,49.0,False
2020-02-29,2020-02,coingecko:kyber-network,kyber-network,coingecko:kyber-network,KNCL,Kyber Network Crystal Legacy,risk_assets,0.5333420313531502,95575841.02713978,55,50.0,False
2020-02-29,2020-02,coingecko:enjincoin,enjincoin,coingecko:enjincoin,ENJ,Enjin Coin,risk_assets,0.1011900793185763,92799305.68699136,56,51.0,False
2020-02-29,2020-02,coingecko:zencash,zencash,coingecko:zencash,ZEN,Horizen,risk_assets,10.436161173062702,89312981.37900978,57,52.0,False
2020-02-29,2020-02,coingecko:nexo,nexo,coingecko:nexo,NEXO,NEXO,risk_assets,0.1518077609407741,85080978.62385851,58,53.0,False
2020-02-29,2020-02,coingecko:v-systems,v-systems,coingecko:v-systems,VSYS,V.SYSTEMS,risk_assets,0.0426736384270725,83049609.1059343,59,54.0,False
2020-02-29,2020-02,coingecko:dxchain,dxchain,coingecko:dxchain,DX,DxChain,risk_assets,0.0016698958456395,82886724.71866539,60,55.0,False
2020-02-29,2020-02,coingecko:havven,havven,coingecko:havven,SNX,Synthetix,risk_assets,0.8881482686318587,81278284.848921,61,56.0,False
2020-02-29,2020-02,coingecko:nervos-network,nervos-network,coingecko:nervos-network,CKB,Nervos Network,risk_assets,0.0059179639941316,80234561.1839223,62,57.0,False
2020-02-29,2020-02,coingecko:bytecoin,bytecoin,coingecko:bytecoin,BCN,Bytecoin,risk_assets,0.0004624439906833,78890790.6980214,63,58.0,False
2020-02-29,2020-02,coingecko:ftx-token,ftx-token,coingecko:ftx-token,FTT,FTX,risk_assets,2.647192732848788,75861696.91358997,64,59.0,False
2020-02-29,2020-02,coingecko:digibyte,digibyte,coingecko:digibyte,DGB,DigiByte,risk_assets,0.0057841018545239,74422087.99809207,65,60.0,False
2020-02-29,2020-02,coingecko:komodo,komodo,coingecko:komodo,KMD,Komodo,risk_assets,0.60605644737316,71692451.44291219,66,61.0,False
2020-02-29,2020-02,coingecko:blockstack,blockstack,coingecko:blockstack,STX,Stacks,risk_assets,0.1250872275570139,68892058.8637968,67,62.0,False
2020-02-29,2020-02,coingecko:swipe,swipe,coingecko:swipe,SXP,Solar,risk_assets,1.0544831913303323,65963195.9042234,68,63.0,False
2020-02-29,2020-02,coingecko:bitshares,bitshares,coingecko:bitshares,BTS,BitShares,risk_assets,0.0242482434485874,65800121.85509814,69,64.0,False
2020-02-29,2020-02,coingecko:iostoken,iostoken,coingecko:iostoken,IOST,IOST,risk_assets,0.005274821838399,63510269.60289874,70,65.0,False
2020-02-29,2020-02,coingecko:zilliqa,zilliqa,coingecko:zilliqa,ZIL,Zilliqa,risk_assets,0.0059922650886209,62078937.77125839,71,66.0,False
2020-02-29,2020-02,coingecko:verge,verge,coingecko:verge,XVG,Verge,risk_assets,0.0037283427791602,60106498.57898463,72,67.0,False
2020-02-29,2020-02,coingecko:celsius-degree-token,celsius-degree-token,coingecko:celsius-degree-token,CEL,Celsius Network,risk_assets,0.1326618519239047,59254230.95489168,73,68.0,False
2020-02-29,2020-02,coingecko:steem,steem,coingecko:steem,STEEM,Steem,risk_assets,0.1741286053899737,58766628.62029989,74,69.0,False
2020-02-29,2020-02,coingecko:aeternity,aeternity,coingecko:aeternity,AE,Aeternity,risk_assets,0.1676660072815069,58673367.45427661,75,70.0,False
2020-02-29,2020-02,coingecko:aion,aion,coingecko:aion,AION,Aion,risk_assets,0.1487394501049909,58411669.27409581,76,71.0,False
2020-02-29,2020-02,coingecko:golem,golem,coingecko:golem,GLM,Golem,risk_assets,0.0552378665954864,54281757.1077582,77,72.0,False
2020-02-29,2020-02,coingecko:handshake,handshake,coingecko:handshake,HNS,Handshake,risk_assets,0.2152381589042559,53871083.60566855,78,73.0,False
2020-02-29,2020-02,coingecko:status,status,coingecko:status,SNT,Status,risk_assets,0.0148085105751287,53655048.72059244,79,74.0,False
2020-02-29,2020-02,coingecko:decentraland,decentraland,coingecko:decentraland,MANA,Decentraland,risk_assets,0.040295543074371,53357201.95836009,80,75.0,False
2020-02-29,2020-02,coingecko:matic-network,matic-network,coingecko:matic-network,MATIC,MATIC (migrated to POL),risk_assets,0.0203798284873969,51876436.24711087,81,76.0,False
2020-02-29,2020-02,coingecko:chiliz,chiliz,coingecko:chiliz,CHZ,Chiliz,risk_assets,0.0109285852611648,51175754.27488418,82,77.0,False
2020-02-29,2020-02,coingecko:zcoin,zcoin,coingecko:zcoin,FIRO,Firo,risk_assets,5.135204670172251,49242725.55409557,83,78.0,False
