source,snapshot_date,month,asset_key,token_id,coingecko_id,symbol,asset_name,price_usd,market_cap_usd,source_rank_full_market,rank_full_market,is_partial_month
defillama_monthly_universe,2020-01-31,2020-01,coingecko:huobi-token,huobi-token,coingecko:huobi-token,HT,Huobi,3.4888795533985064,823724054.0550773,22,22,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:iota,iota,coingecko:iota,IOTA,IOTA,0.2934858458843115,811272033.5500816,23,23,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:crypto-com-chain,crypto-com-chain,coingecko:crypto-com-chain,CRO,Cronos,0.0528345888391863,700653782.6950101,24,24,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:zcash,zcash,coingecko:zcash,ZEC,Zcash,66.57034849018288,584416701.7459248,25,25,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:maker,maker,coingecko:maker,MKR,Maker,545.4228332052662,473028980.9467901,26,26,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ontology,ontology,coingecko:ontology,ONT,Ontology,0.7354924520210882,468974363.08686006,27,27,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:usd-coin,usd-coin,coingecko:usd-coin,USDC,USDC,1.0062396869166752,442466920.59014815,28,28,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:nem,nem,coingecko:nem,XEM,NEM,0.0417474741165233,375055841.19622624,29,29,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:vechain,vechain,coingecko:vechain,VET,VeChain,0.0057283890025696,358392277.15042204,30,30,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:basic-attention-token,basic-attention-token,coingecko:basic-attention-token,BAT,Basic Attention,0.2238861930770755,318185887.79051536,31,31,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:dogecoin,dogecoin,coingecko:dogecoin,DOGE,Dogecoin,0.002431817492304,299395266.276698,32,32,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:paxos-standard,paxos-standard,coingecko:paxos-standard,USDP,Pax Dollar,0.9983336536831688,227412473.2111063,33,33,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:qtum,qtum,coingecko:qtum,QTUM,Qtum,2.1747222186213677,209114544.6831395,34,34,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bitcoin-gold,bitcoin-gold,coingecko:bitcoin-gold,BTG,Bitcoin Gold,11.456197938625357,200179233.60720095,35,35,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:augur,augur,coingecko:augur,REP,Augur,14.715067563721412,161649259.07044366,36,36,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:lisk,lisk,coingecko:lisk,LSK,Lisk,1.086514475610478,150183868.33910254,37,37,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ravencoin,ravencoin,coingecko:ravencoin,RVN,Ravencoin,0.0277582010761772,149934725.202399,38,38,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:0x,0x,coingecko:0x,ZRX,0x Protocol,0.233142914223794,145946466.5448479,39,39,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:algorand,algorand,coingecko:algorand,ALGO,Algorand,0.241868182813597,138591226.943905,40,40,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:true-usd,true-usd,coingecko:true-usd,TUSD,TrueUSD,0.9996222435501024,135166745.75659946,41,41,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:swipe,swipe,coingecko:swipe,SXP,Solar,2.0862794889165794,129023159.88047569,42,42,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:omisego,omisego,coingecko:omisego,OMG,OMG Network,0.8867437007644264,124363735.41333549,43,43,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:icon,icon,coingecko:icon,ICX,ICON,0.2323321714446315,122023430.3821486,44,44,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bitcoin-diamond,bitcoin-diamond,coingecko:bitcoin-diamond,BCD,Bitcoin Diamond,0.6385738859868869,120514031.56365748,45,45,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:holotoken,holotoken,coingecko:holotoken,HOT,Holo,0.0006551850189327,116073094.8456752,46,46,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:havven,havven,coingecko:havven,SNX,Synthetix,1.20780711890391,109891679.7395065,47,47,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:dai,dai,coingecko:dai,DAI,Dai,0.9964017842515548,107294604.3455077,48,48,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:theta-token,theta-token,coingecko:theta-token,THETA,Theta Network,0.103260371276733,102823848.4088613,49,49,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:monacoin,monacoin,coingecko:monacoin,MONA,MonaCoin,1.3926844980774682,101840713.75222246,50,50,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:nano,nano,coingecko:nano,XNO,Nano,0.7415413124711961,98245296.917962,51,51,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:kucoin-shares,kucoin-shares,coingecko:kucoin-shares,KCS,KuCoin,1.1639397447412432,94821694.7961556,52,52,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:zencash,zencash,coingecko:zencash,ZEN,Horizen,11.393816489474894,94155083.1782567,53,53,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:v-systems,v-systems,coingecko:v-systems,VSYS,V.SYSTEMS,0.0456312535368662,90437137.91389395,54,54,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:gatechain-token,gatechain-token,coingecko:gatechain-token,GT,Gate,0.4473921564278719,89468979.86164503,55,55,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:enjincoin,enjincoin,coingecko:enjincoin,ENJ,Enjin Coin,0.0989861271802754,89101993.30151579,56,56,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:zcoin,zcoin,coingecko:zcoin,FIRO,Firo,9.431556802060312,88038999.02389942,57,57,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:waves,waves,coingecko:waves,WAVES,Waves,0.8639133014413609,86169480.51154275,58,58,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:nervos-network,nervos-network,coingecko:nervos-network,CKB,Nervos Network,0.0064581377407837,85537901.97328576,59,59,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:digibyte,digibyte,coingecko:digibyte,DGB,DigiByte,0.0063801038282025,81626167.26270546,60,60,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:nexo,nexo,coingecko:nexo,NEXO,NEXO,0.1444756327104401,80728001.41597144,61,61,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:komodo,komodo,coingecko:komodo,KMD,Komodo,0.6360731504013752,75153841.7309673,62,62,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ftx-token,ftx-token,coingecko:ftx-token,FTT,FTX,2.4060328400214552,69364965.070784,63,63,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:iostoken,iostoken,coingecko:iostoken,IOST,IOST,0.0056086137215991,67233995.49178052,64,64,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:siacoin,siacoin,coingecko:siacoin,SC,Siacoin,0.001600460329955,66710928.89715649,65,65,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:verge,verge,coingecko:verge,XVG,Verge,0.0037927014342798,61328218.55209276,66,66,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:aeternity,aeternity,coingecko:aeternity,AE,Aeternity,0.1761822945917448,60884805.031992994,67,67,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bitshares,bitshares,coingecko:bitshares,BTS,BitShares,0.0212740275634987,57705571.89287268,68,68,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:zilliqa,zilliqa,coingecko:zilliqa,ZIL,Zilliqa,0.0055339717955507,56967877.58150251,69,69,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:dxchain,dxchain,coingecko:dxchain,DX,DxChain,0.0010905627453892,55147922.38978788,70,70,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bytecoin,bytecoin,coingecko:bytecoin,BCN,Bytecoin,0.0002994378090033,55116567.47266323,71,71,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:steem,steem,coingecko:steem,STEEM,Steem,0.1639236643611166,54903769.52127431,72,72,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:maidsafecoin,maidsafecoin,coingecko:maidsafecoin,EMAID,MaidSafeCoin,0.1205172183807412,54573512.95489826,73,73,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:asd,asd,coingecko:asd,ASD,AscendEx,0.0650676400989493,51388381.05116765,74,74,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:kyber-network,kyber-network,coingecko:kyber-network,KNCL,Kyber Network Crystal Legacy,0.2954190750494851,51075317.15597947,75,75,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:rif-token,rif-token,coingecko:rif-token,RIF,Rootstock Infrastructure Framework,0.0872543176670978,48781928.74745408,76,76,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:decentraland,decentraland,coingecko:decentraland,MANA,Decentraland,0.0365082600103593,48731553.36995013,77,77,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:iexec-rlc,iexec-rlc,coingecko:iexec-rlc,RLC,iExec RLC,0.6811035468956722,47676983.3348756,78,78,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:celsius-degree-token,celsius-degree-token,coingecko:celsius-degree-token,CEL,Celsius Network,0.1559177056501909,47456806.87355521,79,79,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:matic-network,matic-network,coingecko:matic-network,MATIC,MATIC (migrated to POL),0.0187920597106476,47421676.72873795,80,80,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:blockstack,blockstack,coingecko:blockstack,STX,Stacks,0.0916971185324913,46477517.4848802,81,81,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:energi,energi,coingecko:energi,NRG,Energi,1.7902394563342954,45479157.39331161,82,82,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ardor,ardor,coingecko:ardor,ARDR,Ardor,0.0488397836724351,44925983.91143033,83,83,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:electroneum,electroneum,coingecko:electroneum,ETN,Electroneum,0.004415227878857,43959211.46217359,84,84,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:quant-network,quant-network,coingecko:quant-network,QNT,Quant,4.380797387622462,43403964.58442985,85,85,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:status,status,coingecko:status,SNT,Status,0.0110289035116448,38983434.40370125,86,86,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:beam,beam,coingecko:beam,BEAM,BEAM,0.6918773686675994,37500327.01379868,87,87,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:republic-protocol,republic-protocol,coingecko:republic-protocol,REN,Ren,0.0430212869014142,36639736.06217828,88,88,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:golem,golem,coingecko:golem,GLM,Golem,0.0373531691507992,36571173.05542033,89,89,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:terra-luna,terra-luna,coingecko:terra-luna,LUNC,Terra Luna Classic,0.1892988548425291,35332050.18093224,90,90,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:grin,grin,coingecko:grin,GRIN,Grin,1.070354411688931,35189782.77557136,91,91,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:stratis,stratis,coingecko:stratis,STRAX,Xertra,0.3597975061454381,34244301.741538845,92,92,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:pundi-x,pundi-x,coingecko:pundi-x,NPXS,Pundi X [OLD],0.0001392602158044,32453656.39249777,93,93,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:crypterium,crypterium,coingecko:crypterium,CRPT,Crypterium,0.3820794833921823,32316640.01132663,94,94,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:aion,aion,coingecko:aion,AION,Aion,0.0846026189848913,32198552.95285089,95,95,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:loopring,loopring,coingecko:loopring,LRC,Loopring,0.0288903873517763,31522001.07056835,96,96,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:aelf,aelf,coingecko:aelf,ELF,aelf,0.0680491522992601,31372352.840207934,97,97,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:digitex-futures-exchange,digitex-futures-exchange,coingecko:digitex-futures-exchange,DGTX,Digitex,0.036167617927254,31096845.455249168,98,98,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:gxchain,gxchain,coingecko:gxchain,GXC,GXChain,0.4784311151633998,30848107.665273607,99,99,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:chiliz,chiliz,coingecko:chiliz,CHZ,Chiliz,0.007045996564081,30682553.103340443,100,100,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:thunder-token,thunder-token,coingecko:thunder-token,TT,ThunderCore,0.0088777958482776,30600635.76953579,101,101,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:xmax,xmax,coingecko:xmax,XMX,XMax,0.0011325776983425,30521694.272914864,102,102,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:solve-care,solve-care,coingecko:solve-care,SOLVE,SOLVE,0.1115964112675812,29973993.30404586,103,103,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:numeraire,numeraire,coingecko:numeraire,NMR,Numeraire,6.6491689695200415,29753381.499157608,104,104,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:tomochain,tomochain,coingecko:tomochain,VIC,Viction,0.4259759823833342,29561756.81343583,105,105,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ethlend,ethlend,coingecko:ethlend,LEND,Aave [OLD],0.0246272815235101,27712891.99844729,106,106,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:neon-exchange,neon-exchange,coingecko:neon-exchange,NEX,Nash,0.9171549904693392,25938820.826399807,107,107,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:cdai,cdai,coingecko:cdai,CDAI,cDAI,0.0201236102218375,25747991.243947107,108,108,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ripio-credit-network,ripio-credit-network,coingecko:ripio-credit-network,RCN,Ripio Credit Network,0.0507798228174972,25707924.79093473,109,109,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:sai,sai,coingecko:sai,SAI,Sai,1.0003752596525288,25123572.64463826,110,110,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:hedera-hashgraph,hedera-hashgraph,coingecko:hedera-hashgraph,HBAR,Hedera,0.0119505119317566,24734323.09527232,111,111,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:aragon,aragon,coingecko:aragon,ANT,Aragon,0.7242844231374151,23822302.620122667,112,112,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:elastos,elastos,coingecko:elastos,ELA,Elastos,1.665853452544272,23773928.0516824,113,113,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:wink,wink,coingecko:wink,WIN,WINkLink,0.0001106596502782,23260825.7040116,114,114,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ark,ark,coingecko:ark,ARK,ARK,0.160034261295005,23038849.103377424,115,115,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:nuls,nuls,coingecko:nuls,NULS,NULS,0.2795332830297883,22360972.632963102,116,116,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ignis,ignis,coingecko:ignis,IGNIS,Ignis,0.0284626238394298,21829862.23716342,117,117,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:wax,wax,coingecko:wax,WAXP,WAX,0.0235331864468431,21672083.06296992,118,118,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:reddcoin,reddcoin,coingecko:reddcoin,RDD,ReddCoin,0.0007165184205807,21091911.12040614,119,119,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:swissborg,swissborg,coingecko:swissborg,BORG,SwissBorg,0.0308198122454837,20995016.964910764,120,120,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bankera,bankera,coingecko:bankera,BNK,Bankera,0.001919566472965,20939947.88075282,121,121,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:wanchain,wanchain,coingecko:wanchain,WAN,Wanchain,0.193395397203231,20421545.76478099,122,122,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:byteball,byteball,coingecko:byteball,GBYTE,Obyte,26.66306424002458,20324086.51148048,123,123,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:harmony,harmony,coingecko:harmony,ONE,Harmony,0.0051418913370007,20230696.345205978,124,124,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:gochain,gochain,coingecko:gochain,GO,GoChain,0.0217722456140473,19423046.08000469,125,125,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:power-ledger,power-ledger,coingecko:power-ledger,POWR,Powerledger,0.045225658048477,19376553.151008926,126,126,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:fantom,fantom,coingecko:fantom,FTM,Fantom,0.0088875704573587,18602372.40339742,127,127,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:divi,divi,coingecko:divi,DIVI,Divi,0.0124356527242215,18416310.39510959,128,128,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:iotex,iotex,coingecko:iotex,IOTX,IoTeX,0.0041826070501971,18019827.917916182,129,129,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:storj,storj,coingecko:storj,STORJ,Storj,0.1243115192096983,17882204.16023325,130,130,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:pivx,pivx,coingecko:pivx,PIVX,PIVX,0.287668835065366,17857570.23451785,131,131,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:revain,revain,coingecko:revain,REV,Revain,0.036067617700672,17538349.006136257,132,132,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:loki-network,loki-network,coingecko:loki-network,OXEN,Oxen,0.381333024903092,17337469.130038034,133,133,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:livepeer,livepeer,coingecko:livepeer,LPT,Livepeer,2.6737606166954664,17270854.92338096,134,134,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:telos,telos,coingecko:telos,TLOS,Telos,0.0481626603011056,17223912.01758081,135,135,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bancor,bancor,coingecko:bancor,BNT,Bancor Network,0.2466703691285852,17119229.58547873,136,136,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:funfair,funfair,coingecko:funfair,FUN,FUNToken,0.0028213896328705,17087539.857139,137,137,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:super-zero,super-zero,coingecko:super-zero,SERO,SERO,0.0969346702087607,16993634.06895346,138,138,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:gas,gas,coingecko:gas,GAS,Gas,1.1822852234384498,16439834.987819256,139,139,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:civic,civic,coingecko:civic,CVC,Civic,0.0240492314461591,16056873.60316385,140,140,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:thorchain,thorchain,coingecko:thorchain,RUNE,THORChain,0.119955350035915,15782073.497902617,141,141,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:syscoin,syscoin,coingecko:syscoin,SYS,Syscoin,0.0267827292652443,15469014.492463166,142,142,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:metal,metal,coingecko:metal,MTL,Metal DAO,0.2391199899467601,15280223.239507172,143,143,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:gnosis,gnosis,coingecko:gnosis,GNO,Gnosis,13.834504103760397,15221357.67104148,144,144,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:axel,axel,coingecko:axel,AXEL,AXEL,0.1739453609243039,15029668.153849266,145,145,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ocean-protocol,ocean-protocol,coingecko:ocean-protocol,OCEAN,Ocean Protocol,0.0424710404426896,15008691.838763751,146,146,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:tokenize-xchange,tokenize-xchange,coingecko:tokenize-xchange,TKX,Tokenize Xchange,0.1845995065121995,14866847.124708151,147,147,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:constellation-labs,constellation-labs,coingecko:constellation-labs,DAG,Constellation,0.0114830225794028,14753594.877760535,148,148,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:loom-network,loom-network,coingecko:loom-network,LOOMOLD,Loom Network (OLD),0.0173262766242809,14494579.586193858,149,149,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:kava,kava,coingecko:kava,KAVA,Kava,1.0463536027297418,14295034.496004883,150,150,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:bread,bread,coingecko:bread,BRD,Bread,0.233729206960853,14185379.462414289,151,151,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:arcblock,arcblock,coingecko:arcblock,ABT,Arcblock,0.1417770092976757,13963133.889551133,152,152,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:dent,dent,coingecko:dent,DENT,Dent,0.0001713493126728,13565704.641408654,153,153,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:stasis-eurs,stasis-eurs,coingecko:stasis-eurs,EURS,STASIS EURO,1.1071511782583978,13557850.66132473,154,154,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:reserve-rights-token,reserve-rights-token,coingecko:reserve-rights-token,RSR,Reserve Rights,0.0019367190882516,13446932.783618234,155,155,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:singularitynet,singularitynet,coingecko:singularitynet,AGIX,SingularityNET,0.0175054712519082,13439652.093183622,156,156,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:groestlcoin,groestlcoin,coingecko:groestlcoin,GRS,Groestlcoin,0.1794428164162398,13337763.62990077,157,157,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:fetch-ai,fetch-ai,coingecko:fetch-ai,FET,Artificial Superintelligence Alliance,0.0386591947159974,13150323.940455835,158,158,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:wirex,wirex,coingecko:wirex,WXT,WXT Token,0.0095806098496973,12521132.28971088,159,159,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:unibright,unibright,coingecko:unibright,UBT,Unibright,0.0903841697734884,12439446.81387245,160,160,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:nkn,nkn,coingecko:nkn,NKN,NKN,0.0188881561825046,12435623.312766377,161,161,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:kan,kan,coingecko:kan,KAN,KAN,0.0022425404633004,12206370.852568464,162,162,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:populous,populous,coingecko:populous,PPT,Populous,0.3335739595072116,12002997.148359738,163,163,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:celer-network,celer-network,coingecko:celer-network,CELR,Celer Network,0.0032238165398239,11630858.458822116,164,164,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:iris-network,iris-network,coingecko:iris-network,IRIS,IRISnet,0.0213121268727061,11610346.495764332,165,165,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:odem,odem,coingecko:odem,ODE,ODEM,0.0521510448431759,11445434.822230224,166,166,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:dragonchain,dragonchain,coingecko:dragonchain,DRGN,Dragonchain,0.0411604146966205,11393480.0254652,167,167,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:medibloc,medibloc,coingecko:medibloc,MED,Medibloc,0.0038226578620838,11235263.04075641,168,168,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:polymath,polymath,coingecko:polymath,POLY,Polymath,0.0196033421214978,11225804.035800284,169,169,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:einsteinium,einsteinium,coingecko:einsteinium,EMC2,Einsteinium,0.0491500682048076,10777869.290361458,170,170,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:ultra,ultra,coingecko:ultra,UOS,Ultra,0.0473535250406033,10724514.973511169,171,171,False
defillama_monthly_universe,2020-01-31,2020-01,coingecko:vethor-token,vethor-token,coingecko:vethor-token,VTHO,VeThor,0.0005369543202388,10630134.713263135,172,172,False
